"ti"	"ti_anc"	"terminal_flag"	"rank_flag"	"model"	"taxon_name"	"common_name"	"rank"	"n_gi_node"	"n_gi_sub_nonmodel"	"n_gi_sub_model"	"n_clust_node"	"n_clust_sub"	"n_PIclust_sub"	"n_sp_desc"	"n_sp_model"	"n_leaf_desc"	"n_otu_desc"	"ti_genus"	"n_genera"
365148	34861	NA	1	NA	"Sciurus niger rufiventer"	NA	"subspecies"	1	1	0	NA	NA	NA	0	0	1	1	10001	0
34861	10001	NA	1	NA	"Sciurus niger"	"eastern fox squirrel"	"species"	153	153	0	NA	NA	NA	1	0	1	2	10001	0
1547579	45473	NA	1	NA	"Sciurus stramineus nebouxii"	NA	"subspecies"	1	1	0	NA	NA	NA	0	0	1	1	10001	0
45473	10001	NA	1	NA	"Guayaquil squirrel"	"Guayaquil squirrel"	"species"	7	7	0	NA	NA	NA	1	0	1	2	10001	0
48669	10001	NA	1	NA	"Sciurus sp."	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	10001	0
53278	10001	NA	1	NA	"Sciurus griseus"	"western gray squirrel"	"species"	2	2	0	NA	NA	NA	1	0	1	1	10001	0
371400	55149	NA	1	NA	"Sciurus vulgaris orientis"	NA	"subspecies"	30	30	0	NA	NA	NA	0	0	1	1	10001	0
1357419	55149	NA	1	NA	"Sciurus vulgaris fuscoater"	NA	"subspecies"	61	61	0	NA	NA	NA	0	0	1	1	10001	0
55149	10001	NA	1	NA	"Eurasian red squirrel"	"Eurasian red squirrel"	"species"	746	746	0	NA	NA	NA	1	0	2	3	10001	0
55150	10001	NA	1	NA	"Japanese squirrel"	"Japanese squirrel"	"species"	97	97	0	NA	NA	NA	1	0	1	1	10001	0
84648	10001	NA	1	NA	"Guianan squirrel"	"Guianan squirrel"	"species"	21	21	0	NA	NA	NA	1	0	1	1	10001	0
1357734	226870	NA	1	NA	"Sciurus granatensis hoffmani"	NA	"subspecies"	1	1	0	NA	NA	NA	0	0	1	1	10001	0
226870	10001	NA	1	NA	"Sciurus granatensis"	"red-tailed squirrel"	"species"	5	5	0	NA	NA	NA	1	0	1	2	10001	0
227739	226872	NA	1	NA	"Sciurus ignitus argentinius"	NA	"subspecies"	1	1	0	NA	NA	NA	0	0	1	1	10001	0
226872	10001	NA	1	NA	"Bolivian squirrel"	"Bolivian squirrel"	"species"	2	2	0	NA	NA	NA	1	0	1	2	10001	0
1357735	226875	NA	1	NA	"Sciurus variegatoides rigidus"	NA	"subspecies"	2	2	0	NA	NA	NA	0	0	1	1	10001	0
1357736	226875	NA	1	NA	"Sciurus variegatoides thomasi"	NA	"subspecies"	1	1	0	NA	NA	NA	0	0	1	1	10001	0
226875	10001	NA	1	NA	"Sciurus variegatoides"	"variegated squirrel"	"species"	5	5	0	NA	NA	NA	1	0	2	3	10001	0
425181	10001	NA	1	NA	"Caucasian squirrel"	"Caucasian squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	1	10001	0
511841	10001	NA	1	NA	"Sciurus spadiceus"	"Southern Amazon red squirrel"	"species"	5	5	0	NA	NA	NA	1	0	1	1	10001	0
1160807	10001	NA	1	NA	"Peter's squirrel"	"Peter's squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	1	10001	0
1357733	10001	NA	1	NA	"Sciurus aureogaster"	"red-bellied squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	1	10001	0
1357737	10001	NA	1	NA	"Deppe's squirrel"	"Deppe's squirrel"	"species"	4	4	0	NA	NA	NA	1	0	1	1	10001	0
1473541	10001	NA	1	NA	"Allen's squirrel"	"Allen's squirrel"	"species"	1	1	0	NA	NA	NA	1	0	1	1	10001	0
1473542	10001	NA	1	NA	"Collie's squirrel"	"Collie's squirrel"	"species"	1	1	0	NA	NA	NA	1	0	1	1	10001	0
1473544	10001	NA	1	NA	"Sciurus flammifer"	"fiery squirrel"	"species"	2	2	0	NA	NA	NA	1	0	1	1	10001	0
1473560	10001	NA	1	NA	"Sciurus gilvigularis"	"yellow-throated squirrel"	"species"	4	4	0	NA	NA	NA	1	0	1	1	10001	0
1473561	10001	NA	1	NA	"North Amazonan red squirrel"	"North Amazonan red squirrel"	"species"	2	2	0	NA	NA	NA	1	0	1	1	10001	0
1473562	10001	NA	1	NA	"Junin red squirrel"	"Junin red squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	1	10001	0
1917017	10001	NA	1	NA	"Sciurus sp. 1 AG-2016"	NA	"species"	5	5	0	NA	NA	NA	1	0	1	1	10001	0
10001	337752	NA	1	NA	"Sciurus"	NA	"genus"	0	1252	0	NA	NA	NA	24	0	30	39	10001	0
227737	45477	NA	1	NA	"Microsciurus flaviventer sabanillae"	"sabanillae dwarf squirrel"	"subspecies"	3	3	0	NA	NA	NA	0	0	1	1	45476	0
45477	45476	NA	1	NA	"Amazon dwarf squirrel"	"Amazon dwarf squirrel"	"species"	4	4	0	NA	NA	NA	1	0	1	2	45476	0
226865	45476	NA	1	NA	"Central American dwarf squirrel"	"Central American dwarf squirrel"	"species"	6	6	0	NA	NA	NA	1	0	1	1	45476	0
45476	337752	NA	1	NA	"Microsciurus"	NA	"genus"	0	10	0	NA	NA	NA	2	0	2	4	45476	0
226835	226834	NA	1	NA	"Rheithrosciurus macrotis"	"tufted ground squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	1	226834	0
226834	337752	NA	1	NA	"Rheithrosciurus"	NA	"genus"	0	3	0	NA	NA	NA	1	0	1	2	226834	0
226841	226840	NA	1	NA	"Bangs's mountain squirrel"	"Bangs's mountain squirrel"	"species"	5	5	0	NA	NA	NA	1	0	1	1	226840	0
226840	337752	NA	1	NA	"Syntheosciurus"	NA	"genus"	0	5	0	NA	NA	NA	1	0	1	2	226840	0
337752	9991	NA	1	NA	"Sciurini"	NA	"tribe"	0	1270	0	NA	NA	NA	28	0	34	48	NA	4
694477	10009	NA	1	NA	"Tamiasciurus hudsonicus grahamensis"	NA	"subspecies"	2	2	0	NA	NA	NA	0	0	1	1	10008	0
989145	10009	NA	1	NA	"Tamiasciurus hudsonicus mogollonensis"	NA	"subspecies"	11	11	0	NA	NA	NA	0	0	1	1	10008	0
1820331	10009	NA	1	NA	"Tamiasciurus fremonti"	NA	"subspecies"	69	69	0	NA	NA	NA	0	0	1	1	10008	0
10009	10008	NA	1	NA	"American red squirrel"	"American red squirrel"	"species"	2443	2443	0	NA	NA	NA	1	0	3	4	10008	0
144198	10008	NA	1	NA	"Douglas squirrel"	"Douglas squirrel"	"species"	1048	1048	0	NA	NA	NA	1	0	1	1	10008	0
144199	10008	NA	1	NA	"Mearn's squirrel"	"Mearn's squirrel"	"species"	8	8	0	NA	NA	NA	1	0	1	1	10008	0
221701	10008	NA	1	NA	"Tamiasciurus sp. 5813"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	10008	0
10008	337822	NA	1	NA	"Tamiasciurus"	NA	"genus"	0	3501	0	NA	NA	NA	4	0	6	8	10008	0
337822	9991	NA	1	NA	"Tamiasciurini"	NA	"tribe"	0	3501	0	NA	NA	NA	4	0	6	9	NA	1
9991	55153	NA	1	NA	"Sciurinae"	NA	"subfamily"	0	5615	0	NA	NA	NA	64	0	85	126	NA	19
226821	226820	NA	1	NA	"Ratufa affinis"	"pale giant squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	1	226820	0
226822	226820	NA	1	NA	"Ratufa bicolor"	"black giant squirrel"	"species"	13	13	0	NA	NA	NA	1	0	1	1	226820	0
234683	226820	NA	1	NA	"Ratufa sp. LSUMZ M3476"	NA	"species"	3	3	0	NA	NA	NA	1	0	1	1	226820	0
1479094	226820	NA	1	NA	"Ratufa macroura"	"Sri Lankan giant squirrel"	"species"	7	7	0	NA	NA	NA	1	0	1	1	226820	0
1639872	1639871	NA	1	NA	"Ratufa indica elphinstoni"	NA	"subspecies"	2	2	0	NA	NA	NA	0	0	1	1	226820	0
1639871	226820	NA	1	NA	"Indian giant spuirrel"	"Indian giant spuirrel"	"species"	2	2	0	NA	NA	NA	1	0	1	2	226820	0
226820	337720	NA	1	NA	"Ratufa"	NA	"genus"	0	28	0	NA	NA	NA	5	0	5	7	226820	0
337720	55153	NA	1	NA	"Ratufinae"	NA	"subfamily"	0	28	0	NA	NA	NA	5	0	5	8	NA	1
227738	45484	NA	1	NA	"Sciurillus pusillus kuhlii"	NA	"subspecies"	3	3	0	NA	NA	NA	0	0	1	1	45483	0
45484	45483	NA	1	NA	"Neotropical pygmy squirrel"	"Neotropical pygmy squirrel"	"species"	7	7	0	NA	NA	NA	1	0	1	2	45483	0
45483	337722	NA	1	NA	"Sciurillus"	NA	"genus"	0	7	0	NA	NA	NA	1	0	1	3	45483	0
337722	55153	NA	1	NA	"Sciurillinae"	NA	"subfamily"	0	7	0	NA	NA	NA	1	0	1	4	NA	1
52808	52807	NA	1	NA	"Indochinese ground squirrel"	"Indochinese ground squirrel"	"species"	105	105	0	NA	NA	NA	1	0	1	1	52807	0
52807	337736	NA	1	NA	"Menetes"	NA	"genus"	0	105	0	NA	NA	NA	1	0	1	2	52807	0
64664	64663	NA	1	NA	"Callosciurus caniceps"	"gray-bellied squirrel"	"species"	20	20	0	NA	NA	NA	1	0	1	1	64663	0
1706217	64676	NA	1	NA	"Callosciurus prevostii pluto"	NA	"subspecies"	3	3	0	NA	NA	NA	0	0	1	1	64663	0
64676	64663	NA	1	NA	"Callosciurus prevosti"	"Prevost's squirrel"	"species"	14	14	0	NA	NA	NA	1	0	1	2	64663	0
1183837	64677	NA	1	NA	"Callosciurus erythraeus griseimanus"	NA	"subspecies"	5	5	0	NA	NA	NA	0	0	1	1	64663	0
64677	64663	NA	1	NA	"Callosciurus erythraeus"	"Pallas's squirrel"	"species"	122	122	0	NA	NA	NA	1	0	1	2	64663	0
64678	64663	NA	1	NA	"Callosciurus notatus"	"plantain squirrel"	"species"	17	17	0	NA	NA	NA	1	0	1	1	64663	0
127500	64663	NA	1	NA	"Callosciurus finlaysonii"	"Finlayson's squirrel"	"species"	77	77	0	NA	NA	NA	1	0	1	1	64663	0
127501	64663	NA	1	NA	"Callosciurus nigrovittatus"	"black-striped squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	1	64663	0
644236	64663	NA	1	NA	"Callosciurus inornatus"	"Inornate squirrel"	"species"	4	4	0	NA	NA	NA	1	0	1	1	64663	0
1002693	64663	NA	1	NA	"Bornean black-banded squirrel"	"Bornean black-banded squirrel"	"species"	4	4	0	NA	NA	NA	1	0	1	1	64663	0
1424282	64663	NA	1	NA	"Callosciurus sp. 1 MG-2013"	NA	"species"	23	23	0	NA	NA	NA	1	0	1	1	64663	0
1430417	64663	NA	1	NA	"Callosciurus sp. 2 MG-2013"	NA	"species"	28	28	0	NA	NA	NA	1	0	1	1	64663	0
1655504	64663	NA	1	NA	"Callosciurus adamsi"	"ear-spot squirrel"	"species"	5	5	0	NA	NA	NA	1	0	1	1	64663	0
1684325	64663	NA	1	NA	"Callosciurus baluensis"	"Kinabalu squirrel"	"species"	0	0	0	NA	NA	NA	1	0	1	1	64663	0
1706216	64663	NA	1	NA	"Callosciurus phayrei"	NA	"species"	3	3	0	NA	NA	NA	1	0	1	1	64663	0
1748264	64663	NA	1	NA	"Callosciurus sp. 1 AG-2015"	NA	"species"	28	28	0	NA	NA	NA	1	0	1	1	64663	0
1748265	64663	NA	1	NA	"Callosciurus sp. 2 AG-2015"	NA	"species"	6	6	0	NA	NA	NA	1	0	1	1	64663	0
64663	337736	NA	1	NA	"Callosciurus"	NA	"genus"	0	354	0	NA	NA	NA	15	0	15	18	64663	0
1843719	226546	NA	1	NA	"Dremomys fuscus"	NA	"subspecies"	33	33	0	NA	NA	NA	0	0	1	1	226545	0
226546	226545	NA	1	NA	"Asian red-cheeked squirrel"	"Asian red-cheeked squirrel"	"species"	27	27	0	NA	NA	NA	1	0	1	2	226545	0
1049051	234634	NA	1	NA	"Dremomys pernyi owstoni"	NA	"subspecies"	18	18	0	NA	NA	NA	0	0	1	1	226545	0
234634	226545	NA	1	NA	"Dremomys pernyi"	"Perny's ground squirrel"	"species"	9	9	0	NA	NA	NA	1	0	1	2	226545	0
461707	226545	NA	1	NA	"Dremomys gularis"	"red-throated squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	1	226545	0
461708	226545	NA	1	NA	"Dremomys lokriah"	"orange-bellied Himalayan squirrel"	"species"	1	1	0	NA	NA	NA	1	0	1	1	226545	0
461709	226545	NA	1	NA	"Dremomys pyrrhomerus"	"red-hipped squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	1	226545	0
1655513	226545	NA	1	NA	"Bornean mountain ground squirrel"	NA	"species"	27	27	0	NA	NA	NA	1	0	1	1	226545	0
226545	337736	NA	1	NA	"Dremomys"	NA	"genus"	0	70	0	NA	NA	NA	6	0	6	9	226545	0
226548	226547	NA	1	NA	"Exilisciurus concinnus"	"Philippine pygmy squirrel"	"species"	7	7	0	NA	NA	NA	1	0	1	1	226547	0
226549	226547	NA	1	NA	"Exilisciurus exilis"	"least pygmy squirrel"	"species"	11	11	0	NA	NA	NA	1	0	1	1	226547	0
1684326	226547	NA	1	NA	"Exilisciurus whiteheadi"	"tufted pygmy squirrel"	"species"	0	0	0	NA	NA	NA	1	0	1	1	226547	0
226547	337736	NA	1	NA	"Exilisciurus"	NA	"genus"	0	18	0	NA	NA	NA	3	0	3	4	226547	0
226551	226550	NA	1	NA	"Glyphotes simus"	"sculptor squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	1	226550	0
226550	337736	NA	1	NA	"Glyphotes"	NA	"genus"	0	3	0	NA	NA	NA	1	0	1	2	226550	0
226555	226554	NA	1	NA	"Hyosciurus heinrichi"	"montane long-nosed squirrel"	"species"	4	4	0	NA	NA	NA	1	0	1	1	226554	0
1655506	226554	NA	1	NA	"Hyosciurus ileile"	"lowland long-nosed squirrel"	"species"	1	1	0	NA	NA	NA	1	0	1	1	226554	0
226554	337736	NA	1	NA	"Hyosciurus"	NA	"genus"	0	5	0	NA	NA	NA	2	0	2	3	226554	0
226558	226557	NA	1	NA	"Lariscus insignis"	"three-striped ground squirrel"	"species"	9	9	0	NA	NA	NA	1	0	1	1	226557	0
1684327	226557	NA	1	NA	"Lariscus niobe"	"Niobe ground squirrel"	"species"	0	0	0	NA	NA	NA	1	0	1	1	226557	0
1684337	226557	NA	1	NA	"Lariscus obscurus"	"Mentawai three-striped squirrel"	"species"	0	0	0	NA	NA	NA	1	0	1	1	226557	0
226557	337736	NA	1	NA	"Lariscus"	NA	"genus"	0	9	0	NA	NA	NA	3	0	3	4	226557	0
226563	226562	NA	1	NA	"Nannosciurus melanotis"	"black-eared squirrel"	"species"	4	4	0	NA	NA	NA	1	0	1	1	226562	0
226562	337736	NA	1	NA	"Nannosciurus"	NA	"genus"	0	4	0	NA	NA	NA	1	0	1	2	226562	0
226567	226566	NA	1	NA	"Celebes dwarf squirrel"	"Celebes dwarf squirrel"	"species"	5	5	0	NA	NA	NA	1	0	1	1	226566	0
1655507	226566	NA	1	NA	"Prosciurillus abstrusus"	"secretive dwarf squirrel"	"species"	1	1	0	NA	NA	NA	1	0	1	1	226566	0
1655509	1655508	NA	1	NA	"Prosciurillus leucomus occidentalis"	NA	"subspecies"	0	0	0	NA	NA	NA	0	0	1	1	226566	0
1655508	226566	NA	1	NA	"Prosciurillus leucomus"	"whitish dwarf squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	2	226566	0
1655510	226566	NA	1	NA	"Prosciurillus weberi"	"Weber's dwarf squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	1	226566	0
226566	337736	NA	1	NA	"Prosciurillus"	NA	"genus"	0	12	0	NA	NA	NA	4	0	4	6	226566	0
226571	226570	NA	1	NA	"Rhinosciurus laticaudatus"	"shrew-faced squirrel"	"species"	5	5	0	NA	NA	NA	1	0	1	1	226570	0
226570	337736	NA	1	NA	"Rhinosciurus"	NA	"genus"	0	5	0	NA	NA	NA	1	0	1	2	226570	0
226573	226572	NA	1	NA	"Rubrisciurus rubriventer"	"Sulawesi giant squirrel"	"species"	6	6	0	NA	NA	NA	1	0	1	1	226572	0
226572	337736	NA	1	NA	"Rubrisciurus"	NA	"genus"	0	6	0	NA	NA	NA	1	0	1	2	226572	0
226575	226574	NA	1	NA	"Brooke's squirrel"	"Brooke's squirrel"	"species"	6	6	0	NA	NA	NA	1	0	1	1	226574	0
234689	226574	NA	1	NA	"Philippine tree squirrel"	"Philippine tree squirrel"	"species"	5	5	0	NA	NA	NA	1	0	1	1	226574	0
545505	226574	NA	1	NA	"Mindanao squirrel"	"Mindanao squirrel"	"species"	2	2	0	NA	NA	NA	1	0	1	1	226574	0
1002722	226574	NA	1	NA	"Low's squirrel"	"Low's squirrel"	"species"	16	16	0	NA	NA	NA	1	0	1	1	226574	0
1620828	226574	NA	1	NA	"Sundasciurus fraterculus"	"fraternal squirrel"	"species"	1	1	0	NA	NA	NA	1	0	1	1	226574	0
1620830	226574	NA	1	NA	"Sundasciurus hippurus"	"horse-tailed squirrel"	"species"	4	4	0	NA	NA	NA	1	0	1	1	226574	0
1620831	226574	NA	1	NA	"Busuanga squirrel"	"Busuanga squirrel"	"species"	1	1	0	NA	NA	NA	1	0	1	1	226574	0
1620832	226574	NA	1	NA	"Jentink's squirrel"	"Jentink's squirrel"	"species"	4	4	0	NA	NA	NA	1	0	1	1	226574	0
1620834	226574	NA	1	NA	"Northern Palawan tree squirrel"	"Northern Palawan tree squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	1	226574	0
1620835	226574	NA	1	NA	"Culion tree squirrel"	"Culion tree squirrel"	"species"	1	1	0	NA	NA	NA	1	0	1	1	226574	0
1620836	226574	NA	1	NA	"Palawan montane squirrel"	"Palawan montane squirrel"	"species"	1	1	0	NA	NA	NA	1	0	1	1	226574	0
1620837	226574	NA	1	NA	"Samar squirrel"	"Samar squirrel"	"species"	2	2	0	NA	NA	NA	1	0	1	1	226574	0
1620838	226574	NA	1	NA	"Southern Palawan tree squirrel"	"Southern Palawan tree squirrel"	"species"	1	1	0	NA	NA	NA	1	0	1	1	226574	0
1620840	1620839	NA	1	NA	"Sundasciurus altitudinus"	NA	"subspecies"	2	2	0	NA	NA	NA	0	0	1	1	226574	0
1620839	226574	NA	1	NA	"Sundasciurus tenuis"	"slender squirrel"	"species"	6	6	0	NA	NA	NA	1	0	1	2	226574	0
1706218	226574	NA	1	NA	"Sundasciurus tahan"	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	226574	0
226574	337736	NA	1	NA	"Sunda squirrels"	"Sunda squirrels"	"genus"	0	54	0	NA	NA	NA	15	0	15	17	226574	0
226577	226576	NA	1	NA	"Sciurus macclellandi var. swinhoei"	NA	"species"	42	42	0	NA	NA	NA	1	0	1	1	226576	0
461710	226576	NA	1	NA	"Himalayan striped squirrel"	"Himalayan striped squirrel"	"species"	16	16	0	NA	NA	NA	1	0	1	1	226576	0
1048687	226576	NA	1	NA	"Tamiops maritimus"	"maritime striped squirrel"	"species"	91	91	0	NA	NA	NA	1	0	1	1	226576	0
1048688	226576	NA	1	NA	"Cambodian striped squirrel"	"Cambodian striped squirrel"	"species"	23	23	0	NA	NA	NA	1	0	1	1	226576	0
226576	337736	NA	1	NA	"Tamiops"	NA	"genus"	0	172	0	NA	NA	NA	4	0	4	5	226576	0
337736	337724	NA	1	NA	"Callosciurini"	NA	"tribe"	0	817	0	NA	NA	NA	57	0	57	77	NA	13
47973	47972	NA	1	NA	"Paraxerus cepapi"	"Smith's bush squirrel"	"species"	5	5	0	NA	NA	NA	1	0	1	1	47972	0
226681	47972	NA	1	NA	"Alexander's bush squirrel"	"Alexander's bush squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	1	47972	0
234670	47972	NA	1	NA	"Paraxerus ochraceus"	"ochre bush squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	1	47972	0
234679	47972	NA	1	NA	"Paraxerus vexillarius"	"Svynnerton's bush squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	1	47972	0
47972	337737	NA	1	NA	"African bush squirrels"	"African bush squirrels"	"genus"	0	14	0	NA	NA	NA	4	0	4	5	47972	0
64681	64675	NA	1	NA	"Funambulus pennanti"	"Northern palm squirrel"	"species"	28	28	0	NA	NA	NA	1	0	1	1	64675	0
226678	64675	NA	1	NA	"Funambulus palmarum"	"Indian palm squirrel"	"species"	33	33	0	NA	NA	NA	1	0	1	1	64675	0
693658	64675	NA	1	NA	"Funambulus layardi"	"Layard's palm squirrel"	"species"	4	4	0	NA	NA	NA	1	0	1	1	64675	0
693659	64675	NA	1	NA	"Dusky palm squirrel"	"Dusky palm squirrel"	"species"	12	12	0	NA	NA	NA	1	0	1	1	64675	0
64675	337737	NA	1	NA	"Funambulus"	NA	"genus"	0	77	0	NA	NA	NA	4	0	4	5	64675	0
226680	226679	NA	1	NA	"Funisciurus pyrrhopus"	"fire-footed rope squirrel"	"species"	5	5	0	NA	NA	NA	1	0	1	1	226679	0
234638	226679	NA	1	NA	"Carruther's mountain squirrel"	"Carruther's mountain squirrel"	"species"	3	3	0	NA	NA	NA	1	0	1	1	226679	0
1235483	226679	NA	1	NA	"Funisciurus anerythrus"	"Thomas' rope squirrel"	"species"	1	1	0	NA	NA	NA	1	0	1	1	226679	0
226679	337737	NA	1	NA	"Funisciurus"	"rope squirrels"	"genus"	0	9	0	NA	NA	NA	3	0	3	4	226679	0
337737	337724	NA	1	NA	"Funambulini"	NA	"tribe"	0	100	0	NA	NA	NA	11	0	11	15	NA	3
337724	55153	NA	1	NA	"Callosciurinae"	NA	"subfamily"	0	917	0	NA	NA	NA	68	0	68	93	NA	16
99871	99870	NA	1	NA	"Spermophilopsis leptodactylus"	"long-clawed ground squirrel"	"species"	8	8	0	NA	NA	NA	1	0	1	1	99870	0
99870	337729	NA	1	NA	"Spermophilopsis"	NA	"genus"	0	8	0	NA	NA	NA	1	0	1	2	99870	0
226855	226854	NA	1	NA	"Atlantoxerus getulus"	"Barbary ground squirrel"	"species"	4	4	0	NA	NA	NA	1	0	1	1	226854	0
226854	337729	NA	1	NA	"Atlantoxerus"	NA	"genus"	0	4	0	NA	NA	NA	1	0	1	2	226854	0
226860	226859	NA	1	NA	"Xerus rutilus"	"unstriped ground squirrel"	"species"	8	8	0	NA	NA	NA	1	0	1	1	226859	0
234690	226859	NA	1	NA	"South African ground squirrel"	"South African ground squirrel"	"species"	48	48	0	NA	NA	NA	1	0	1	1	226859	0
327506	226859	NA	1	NA	"Damara ground squirrel"	"Damara ground squirrel"	"species"	6	6	0	NA	NA	NA	1	0	1	1	226859	0
327507	226859	NA	1	NA	"Xerus erythropus"	"striped ground squirrel"	"species"	18	18	0	NA	NA	NA	1	0	1	1	226859	0
226859	337729	NA	1	NA	"African ground squirrels"	"African ground squirrels"	"genus"	0	80	0	NA	NA	NA	4	0	4	5	226859	0
337729	337726	NA	1	NA	"Xerini"	NA	"tribe"	0	92	0	NA	NA	NA	6	0	6	10	NA	3
9994	9993	NA	1	NA	"Alpine marmot"	"Alpine marmot"	"subspecies"	49225	49225	0	NA	NA	NA	0	0	1	1	9992	0
9993	9992	NA	1	NA	"European marmot"	"European marmot"	"species"	89	89	0	NA	NA	NA	1	0	1	2	9992	0
9995	9992	NA	1	NA	"Marmata monax"	"groundhog"	"species"	295	295	0	NA	NA	NA	1	0	1	1	9992	0
1073809	71802	NA	1	NA	"Marmota caudata aurea"	NA	"subspecies"	1	1	0	NA	NA	NA	0	0	1	1	9992	0
71802	9992	NA	1	NA	"Marmota caudata"	"long-tailed marmot"	"species"	19	19	0	NA	NA	NA	1	0	1	2	9992	0
1073806	93157	NA	1	NA	"Marmota baibacina centrali"	NA	"subspecies"	1	1	0	NA	NA	NA	0	0	1	1	9992	0
1073807	93157	NA	1	NA	"Marmota baibacina kastschenkoi"	NA	"subspecies"	1	1	0	NA	NA	NA	0	0	1	1	9992	0
93157	9992	NA	1	NA	"Marmota baibacina"	"gray marmot"	"species"	4	4	0	NA	NA	NA	1	0	2	3	9992	0
93158	9992	NA	1	NA	"Bobak marmot"	"Bobak marmot"	"species"	12	12	0	NA	NA	NA	1	0	1	1	9992	0
93159	9992	NA	1	NA	"Alaska marmot"	"Alaska marmot"	"species"	57	57	0	NA	NA	NA	1	0	1	1	9992	0
93160	9992	NA	1	NA	"Marmota caligata"	"hoary marmot"	"species"	1026	1026	0	NA	NA	NA	1	0	1	1	9992	0
1073808	93161	NA	1	NA	"Marmota camtschatica doppelmayri"	NA	"subspecies"	1	1	0	NA	NA	NA	0	0	1	1	9992	0
93161	9992	NA	1	NA	"Marmota camtschatica"	"black-capped marmot"	"species"	6	6	0	NA	NA	NA	1	0	1	2	9992	0
1073810	93162	NA	1	NA	"Marmota flaviventris luteola"	NA	"subspecies"	1	1	0	NA	NA	NA	0	0	1	1	9992	0
93162	9992	NA	1	NA	"Marmota flaviventris"	"yellow-bellied marmot"	"species"	103	103	0	NA	NA	NA	1	0	1	2	9992	0
1073811	93163	NA	1	NA	"Marmota himalayana robusta"	NA	"subspecies"	1	1	0	NA	NA	NA	0	0	1	1	9992	0
93163	9992	NA	1	NA	"Himalayan marmot"	"Himalayan marmot"	"species"	154	154	0	NA	NA	NA	1	0	1	2	9992	0
1073812	93164	NA	1	NA	"Marmota menzbieri zachidovi"	NA	"subspecies"	1	1	0	NA	NA	NA	0	0	1	1	9992	0
93164	9992	NA	1	NA	"Marmota menzbieri"	"Menzbier's marmot"	"species"	4	4	0	NA	NA	NA	1	0	1	2	9992	0
93165	9992	NA	1	NA	"Marmota olympus"	"Olympic marmot"	"species"	38	38	0	NA	NA	NA	1	0	1	1	9992	0
93166	9992	NA	1	NA	"Marmota sibirica"	"Tarbagan marmot"	"species"	17	17	0	NA	NA	NA	1	0	1	1	9992	0
93167	9992	NA	1	NA	"Marmota vancouverensis"	"Vancouver marmot"	"species"	27	27	0	NA	NA	NA	1	0	1	1	9992	0
1607863	9992	NA	1	NA	"Marmota sp. BOLD:ACO5372"	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	9992	0
9992	337730	NA	1	NA	"Marmota"	NA	"genus"	0	1852	0	NA	NA	NA	15	0	16	24	9992	0
9997	9996	NA	1	NA	"Citellus citellus"	"European ground squirrel"	"species"	171	171	0	NA	NA	NA	1	0	1	1	9996	0
99830	9996	NA	1	NA	"Alashan ground squirrel"	"Alashan ground squirrel"	"species"	11	11	0	NA	NA	NA	1	0	1	1	9996	0
99837	9996	NA	1	NA	"Daurian ground squirrel"	"Daurian ground squirrel"	"species"	86	86	0	NA	NA	NA	1	0	1	1	9996	0
270499	99840	NA	1	NA	"Spermophilus erythrogenys erythrogenys"	NA	"subspecies"	5	5	0	NA	NA	NA	0	0	1	1	9996	0
270925	99840	NA	1	NA	"Spermophilus erythrogenys iliensis"	NA	"subspecies"	2	2	0	NA	NA	NA	0	0	1	1	9996	0
99840	9996	NA	1	NA	"Spermophilus citellus erythrogenys"	"red-cheeked ground squirrel"	"species"	88	88	0	NA	NA	NA	1	0	2	3	9996	0
345739	99841	NA	1	NA	"Spermophilus fulvus oxianus"	NA	"subspecies"	1	1	0	NA	NA	NA	0	0	1	1	9996	0
99841	9996	NA	1	NA	"Spermophilus fulvus"	"yellow ground squirrel"	"species"	38	38	0	NA	NA	NA	1	0	1	2	9996	0
312066	99843	NA	1	NA	"Spermophilus major major"	NA	"subspecies"	3	3	0	NA	NA	NA	0	0	1	1	9996	0
99843	9996	NA	1	NA	"Spermophilus major"	"russet ground squirrel"	"species"	65	65	0	NA	NA	NA	1	0	1	2	9996	0
99848	9996	NA	1	NA	"Caucasian mountain ground squirrel"	"Caucasian mountain ground squirrel"	"species"	7	7	0	NA	NA	NA	1	0	1	1	9996	0
